,url,header,header_len,meta,meta_len,bytes,word_count,inlinks,unique_in,outlinks,unique_out,ext_links,unique_ext,pa,pub_date
1055,https://www.mayoclinic.org/diseases-conditions/sleep-terrors/symptoms-causes/syc-20353524,sleep terrors (night terrors),29,"Sleep terrors (night terrors) are episodes of screaming, intense fear and flailing while still asleep.",102,44794,1348,9,3,73,46,67,45,0.0,2018-03-09
1057,https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506,sleepwalking,12,"Comprehensive overview covers causes, treatment and prevention of this usually harmless sleep disorder.",103,44747,1486,8,2,75,45,67,45,0.0,2017-07-21
1058,https://www.mayoclinic.org/diseases-conditions/small-bowel-cancer/symptoms-causes/syc-20352497,small bowel cancer,18,"Small bowel cancer starts in the small intestine. Find out more about symptoms and treatments, including surgery, chemotherapy and targeted therapy.",148,46714,1602,7,2,75,47,67,45,0.0,2019-07-09
1059,https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661,small bowel prolapse (enterocele),33,Learn more about this condition also called a vaginal hernia that happens when the small bowel pushes down onto the top of the vagina.,134,47401,1545,9,2,74,45,67,45,0.0,2017-12-14
1060,https://www.mayoclinic.org/diseases-conditions/smallpox/symptoms-causes/syc-20353027,smallpox,8,"Learn about the symptoms, causes and vaccine prevention of this contagious, disfiguring and sometimes fatal viral disease.",122,44270,1404,9,4,68,42,67,45,0.0,2017-07-26
1061,https://www.mayoclinic.org/diseases-conditions/snoring/symptoms-causes/syc-20377694,snoring,7,Is the sound of snoring disrupting sleep in your household? Find out causes and treatment options for this common problem.,122,50366,1708,11,6,78,49,69,46,1.0,2017-12-22
1063,https://www.mayoclinic.org/diseases-conditions/somatic-symptom-disorder/symptoms-causes/syc-20377776,somatic symptom disorder,24,"Learn about symptoms, causes and treatment for this disorder, which is linked with major emotional distress and impairment.",123,47012,1716,8,3,70,43,67,45,0.0,2018-05-08
1064,https://www.mayoclinic.org/diseases-conditions/specific-phobias/symptoms-causes/syc-20355156,specific phobias,16,Specific phobias are an overwhelming and unreasonable fear of objects or situations that pose little real danger but provoke anxiety and avoidance.,147,46659,1705,7,2,71,44,67,45,0.0,2016-10-19
1066,https://www.mayoclinic.org/diseases-conditions/spina-bifida/symptoms-causes/syc-20377860,spina bifida,12,"Fetal surgery during pregnancy may improve outcomes for babies with myelomeningocele, a severe form of spina bifida. Learn the latest treatment options.",152,60123,3010,9,3,81,52,69,47,0.0,2019-12-17
1067,https://www.mayoclinic.org/diseases-conditions/spinal-arteriovenous-malformation/symptoms-causes/syc-20355613,spinal arteriovenous malformation (avm),39,Spinal arteriovenous malformation (AVM) –find out how this rare blood vessel disorder can damage the spinal cord.,113,46663,1382,7,2,75,45,67,45,0.0,2019-05-17
1068,https://www.mayoclinic.org/diseases-conditions/spinal-cord-tumor/symptoms-causes/syc-20350103,spinal cord tumor,17,Spinal cord tumors can cause serious problems such as pain and paralysis. Find out how more about management and treatment.,123,56061,1816,17,10,91,61,67,45,0.0,2017-12-28
1069,https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961,spinal stenosis,15,"Learn about this common back problem caused by narrowing of space in the spine. Lifestyle changes, physical therapy and medication can decrease the pain.",153,58049,1931,14,5,85,55,71,48,1.0,2018-03-08
1070,https://www.mayoclinic.org/diseases-conditions/sprains/symptoms-causes/syc-20377938,sprains,7,A sprain is a stretching or tearing of ligaments — the tough bands of tissue that connect two bones together in your joints. Ice and elevation can help.,152,48543,1406,11,4,71,44,73,48,0.0,2018-12-22
1072,https://www.mayoclinic.org/diseases-conditions/stuttering/symptoms-causes/syc-20353572,stuttering,10,"Stuttering, sometimes called stammering, is a speech disorder that involves frequent and significant problems with normal fluency and flow of speech.",149,44347,1562,8,2,68,42,67,45,0.0,2017-08-01
1073,https://www.mayoclinic.org/diseases-conditions/staph-infections/symptoms-causes/syc-20356221,staph infections,16,"Staph infections — Comprehensive overview covers symptoms, causes, treatment, prevention of these potentially lethal infections.",128,50981,2141,7,2,70,43,67,45,1.0,2020-05-06
1074,https://www.mayoclinic.org/diseases-conditions/trigger-finger/symptoms-causes/syc-20365100,trigger finger,14,"Learn more about this painful condition that causes a finger to get stuck in a bent position, including how to treat it.",120,46092,1345,8,3,74,44,69,46,0.0,2017-10-24
1075,https://www.mayoclinic.org/diseases-conditions/strep-throat/symptoms-causes/syc-20350338,strep throat,12,"Learn more about the symptoms, causes and treatment of this throat bacterial infection in children and adults.",110,47766,1512,7,2,70,44,68,46,0.0,2018-09-28
1076,https://www.mayoclinic.org/diseases-conditions/stress-incontinence/symptoms-causes/syc-20355727,stress incontinence,19,"Coughing, laughing, running — all can lead to accidental urine leakage if you have stress incontinence. Learn about treatment options and self-care.",148,56041,1956,7,2,75,45,71,48,0.0,2020-03-19
1077,https://www.mayoclinic.org/diseases-conditions/stretch-marks/symptoms-causes/syc-20351139,stretch marks,13,"Stretch marks — Comprehensive overview covers causes, symptoms and treatments.",78,49200,1517,7,2,71,45,69,46,0.0,2019-01-03
1078,https://www.mayoclinic.org/diseases-conditions/subarachnoid-hemorrhage/symptoms-causes/syc-20361009,subarachnoid hemorrhage,23,Find out more about diagnosis and treatment options for this bleeding in the brain.,83,40559,991,8,3,72,44,67,45,0.0,2017-10-13
1079,https://www.mayoclinic.org/diseases-conditions/suicide/symptoms-causes/syc-20378048,suicide and suicidal thoughts,29,Suicide can be prevented. Learn suicide warning signs and how to reach out for immediate help and professional treatment.,121,54039,2341,8,2,77,47,71,49,0.0,2018-10-18
1080,https://www.mayoclinic.org/diseases-conditions/sun-allergy/symptoms-causes/syc-20378077,sun allergy,11,"Learn more about the causes, symptoms and treatment of this itchy, red rash that is an allergic reaction to sunlight.",117,45345,1400,7,2,71,44,67,45,0.0,2018-07-24
1081,https://www.mayoclinic.org/diseases-conditions/sunburn/symptoms-causes/syc-20355922,sunburn,7,Sunburn — Learn more about how UV rays harm your skin and what you can do for sunburn relief and to protect you and your children from sun exposure.,148,57144,2729,8,3,70,43,70,47,0.0,2018-08-03
1082,https://www.mayoclinic.org/diseases-conditions/supraventricular-tachycardia/symptoms-causes/syc-20355243,supraventricular tachycardia,28,"Supraventricular tachycardia (SVT) is an abnormally fast heartbeat that originates above the ventricles in the atria or AV node. For many people, treatment and lifestyle changes can control or eliminate this heart rhythm problem.",229,55958,2211,22,11,80,51,67,45,0.0,2019-11-13
1083,https://www.mayoclinic.org/diseases-conditions/suspicious-breast-lumps/symptoms-causes/syc-20352786,suspicious breast lumps,23,"Most breast lumps are benign, but it's important to see your doctor for a prompt evaluation.",92,40837,1177,7,2,71,43,68,46,0.0,2020-05-15
1084,https://www.mayoclinic.org/diseases-conditions/swollen-knee/symptoms-causes/syc-20378129,swollen knee,12,"Swollen knee — Comprehensive overview covers symptoms, causes, treatment of water on the knee.",94,49360,1501,14,6,72,46,69,46,0.0,2018-04-21
1085,https://www.mayoclinic.org/diseases-conditions/vasovagal-syncope/symptoms-causes/syc-20350527,vasovagal syncope,17,Learn about what causes a brief loss of consciousness and when to see a doctor if this happens to you.,102,43721,1232,23,14,75,47,67,45,1.0,2018-12-18
1086,https://www.mayoclinic.org/diseases-conditions/syphilis/symptoms-causes/syc-20351756,syphilis,8,"Learn about risk factors, symptoms, diagnosis, treatment and prevention of syphilis.",84,53609,2273,7,2,70,43,70,48,1.0,2019-09-19
1087,https://www.mayoclinic.org/diseases-conditions/syringomyelia/symptoms-causes/syc-20354771,syringomyelia,13,The development of a fluid-filled cyst in the spinal cord can eventually damage the cord and cause symptoms such as pain and muscle weakness.,141,45546,1339,11,4,70,46,68,46,0.0,2019-12-17
1088,https://www.mayoclinic.org/diseases-conditions/systemic-capillary-leak-syndrome/symptoms-causes/syc-20378147,systemic capillary leak syndrome,32,"This rare disorder involves recurrent flares of plasma leakage. This causes a sharp drop in blood pressure, which can result in organ failure and death.",152,40044,915,7,2,71,43,67,45,0.0,2018-12-08
1089,https://www.mayoclinic.org/diseases-conditions/systemic-mastocytosis/symptoms-causes/syc-20352859,systemic mastocytosis,21,Systemic mastocytosis (mas-to-sy-TOE-sis) is caused by a genetic mutation that results in an excessive number of mast cells in your body.,137,40084,955,7,2,71,43,67,45,0.0,2018-12-21
1090,https://www.mayoclinic.org/diseases-conditions/tapeworm/symptoms-causes/syc-20378174,tapeworm infection,18, ,0,47202,1731,15,6,71,45,67,45,0.0,2017-12-15
1091,https://www.mayoclinic.org/diseases-conditions/tay-sachs-disease/symptoms-causes/syc-20378190,tay-sachs disease,17,"Tay-Sachs disease is a rare, inherited condition affecting the nerve cells. Find out more about symptoms, diagnosis and management of this disorder.",148,40345,969,8,3,72,44,67,45,0.0,2018-05-16
1092,https://www.mayoclinic.org/diseases-conditions/tuberculosis/symptoms-causes/syc-20351250,tuberculosis,12,"Learn about the symptoms, treatment and prevention of this common infectious disease.",85,52451,2544,10,3,70,43,68,46,1.0,2019-01-30
1093,https://www.mayoclinic.org/diseases-conditions/tmj/symptoms-causes/syc-20350941,tmj disorders,13,"Treatment options for pain in your jaw joint and in the muscles that control jaw movement can include pain management, medical therapies and surgery.",149,47055,1374,12,5,78,49,69,47,1.0,2018-12-28
1094,https://www.mayoclinic.org/diseases-conditions/tendinitis/symptoms-causes/syc-20378243,tendinitis,10,"Repetitive activities and weekend warrior exercise can aggravate tendons, causing pain and swelling.",100,49437,1551,9,3,72,45,71,47,0.0,2017-12-14
1095,https://www.mayoclinic.org/diseases-conditions/testicular-torsion/symptoms-causes/syc-20378270,testicular torsion,18,"Sudden, severe pain in the scrotum could be testicular torsion. Learn about symptoms and treatment for this health emergency.",125,44551,1333,8,2,71,44,67,45,0.0,2020-04-04
1096,https://www.mayoclinic.org/diseases-conditions/thoracic-outlet-syndrome/symptoms-causes/syc-20353988,thoracic outlet syndrome,24,"Thoracic outlet syndrome — Comprehensive overview covers symptoms, treatment of this nerve and circulatory condition.",117,50313,1801,17,10,79,49,67,45,0.0,2019-09-12
1097,https://www.mayoclinic.org/diseases-conditions/thrombocytopenia/symptoms-causes/syc-20378293,thrombocytopenia (low platelet count),37,"This condition, in which you have a low blood platelet count, can cause bleeding and bruising. However, people with mild thrombocytopenia might not need treatment.",163,49327,1520,7,2,71,44,69,47,0.0,2020-04-08
1098,https://www.mayoclinic.org/diseases-conditions/thrombocytosis/symptoms-causes/syc-20378315,thrombocytosis,14,"This condition occurs when your body produces too many platelets, the cells that help blood clot. Thrombocytosis can cause clotting or bleeding problems.",153,42983,1161,11,4,74,45,67,45,0.0,2018-09-13
1099,https://www.mayoclinic.org/diseases-conditions/thyroid-nodules/symptoms-causes/syc-20355262,thyroid nodules,15,Find out what can cause lumps in the thyroid gland and how your doctor may treat them.,86,51018,1763,12,5,73,46,68,46,0.0,2020-01-08
1100,https://www.mayoclinic.org/diseases-conditions/transient-ischemic-attack/symptoms-causes/syc-20355679,transient ischemic attack (tia),31,This typically short bout of stroke-like symptoms doesn't cause permanent damage — but may serve as a warning sign of a future stroke.,134,54852,2184,23,14,85,54,67,45,1.0,2020-03-07
1101,https://www.mayoclinic.org/diseases-conditions/tongue-cancer/symptoms-causes/syc-20378428,tongue cancer,13,"Learn how doctors use innovative operations, such as transoral robotic surgery, and radiation technology, including protons, for tongue cancer treatment.",153,41017,1052,8,3,72,45,67,45,0.0,2019-01-03
1102,https://www.mayoclinic.org/diseases-conditions/tonsil-cancer/symptoms-causes/syc-20367939,tonsil cancer,13,"Tonsil cancer — Learn about innovative tonsil cancer treatments at Mayo Clinic, such as transoral robotic surgery, proton therapy and clinical trials.",150,42205,917,8,3,75,47,67,45,0.0,2018-12-08
1103,https://www.mayoclinic.org/diseases-conditions/tonsillitis/symptoms-causes/syc-20378479,tonsillitis,11,"Tonsillitis — Comprehensive overview covers symptoms, treatment for this common cause of sore throat in children.",113,47773,1600,9,3,70,44,67,45,0.0,2018-12-13
1104,https://www.mayoclinic.org/diseases-conditions/tooth-abscess/symptoms-causes/syc-20350901,tooth abscess,13,"A bacterial infection at the tip of the tooth root usually occurs from an untreated dental cavity, an injury or prior dental work.",130,46052,1486,11,4,70,44,67,45,0.0,2019-03-01
1105,https://www.mayoclinic.org/diseases-conditions/tourette-syndrome/symptoms-causes/syc-20350465,tourette syndrome,17,The repetitive movements and sounds called tics that characterize Tourette syndrome can affect daily life — but there are ways to manage them.,142,47403,1431,8,3,78,49,67,45,0.0,2018-08-08
1106,https://www.mayoclinic.org/diseases-conditions/toxic-shock-syndrome/symptoms-causes/syc-20355384,toxic shock syndrome,20,"Toxic shock syndrome is a rare, potentially fatal complication of certain types of bacterial infections. Learn about symptoms, risk factors and treatment.",154,42076,1154,7,2,68,42,67,45,1.0,2020-03-18
